elem_point_id,code,nom,genre,genre_desc,categorie,categorie_desc,sous_categorie,sous_categorie_desc,code_parent,code_parent_desc,adr_secteur,bien_reference,genre_bota,espece,variete,stadededeveloppement,equipe,remarques,anneedeplantation,raisondeplantation,traitementchenilles,courrier,identifiantplu,typeimplantationplu,intituleprotectionplu,anneeabattage,essouchement,diametrearbre,causeabattage,collectivite,stationmetro,hauteurarbre,portarbre,structure,forme,typenature,geo_point_2d
19022,ESP23780,AR23780,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP955,Cimetière du Petit Sablon,2,AR23780,Calocedrus,decurrens,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.19246042449904,5.7436860845238105"
19026,ESP23781,AR23781,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP955,Cimetière du Petit Sablon,2,AR23781,Liquidambar,styraciflua,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.19239987633541,5.74340422470403"
19029,ESP23782,AR23782,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP495,Cimetière St Roch,2,AR23782,Chamaecyparis,lawsoniana,,Arbre jeune,,,2009,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.19298276279463,5.740998348932084"
19033,ESP23783,AR23783,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP495,Cimetière St Roch,2,AR23783,Chamaecyparis,lawsoniana,,Arbre adulte,,,1977,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,Cépée,Libre,"45.19336328941662,5.741242561095906"
19313,ESP24074,AR24074,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP351,R Maginot L Carnot à Gambetta,2,AR24074,Quercus,cerris,,Arbre adulte,,,2010,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.1820970285472,5.725295297897296"
19315,ESP24075,AR24075,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP351,R Maginot L Carnot à Gambetta,2,AR24075,Quercus,cerris,,Arbre adulte,,,2010,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.182402971168834,5.726333247060146"
19317,ESP24076,AR24076,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP966,R Berthe de Boissieux,2,AR24076,Liquidambar,styraciflua,Worplesdon,Arbre jeune,,,2010,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.18360137531297,5.721927191808318"
19319,ESP24077,AR24077,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP966,R Berthe de Boissieux,2,AR24077,Liquidambar,styraciflua,Worplesdon,Arbre adulte,,,2010,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.18455156825369,5.72475186319645"
19321,ESP24078,AR24078,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1161,R de Narvick et H Ding,2,AR24078,Acer,saccharinum,Wierii,Arbre adulte,,,1978,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.18321187490755,5.72769835375648"
19323,ESP24079,AR24079,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP577,R Turenne ang Augereau,2,AR24079,Acer,monspessulanum,,Arbre adulte,,,2001,,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Libre,Métropole de Grenoble,Tige,Libre,"45.18312779400171,5.7191912845425374"
19326,ESP24081,AR24081,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP289,R du Régiment du 4ème Génie,2,AR24081,Tilia,tomentosa,,Arbre adulte,,,2000,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.184156840510894,5.730643522057135"
19329,ESP24082,AR24082,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP353,R H Frenay Gambetta à L Carnot,2,AR24082,Zelkova,serrata,,Arbre adulte,,,2010,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.18285859617526,5.724820001610188"
19334,ESP24083,AR24083,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP290,R Hoche,2,AR24083,Platanus,acerifolia,,Arbre adulte,,,2011,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Plus de 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.185780210724474,5.728455779391683"
19338,ESP24084,AR24084,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP968,R L.Carnot e Humbert/Berthe,2,AR24084,Quercus,petraea,Columnaris,Arbre adulte,,,2011,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.184910482812704,5.72332836129693"
19343,ESP24085,AR24085,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP231,R Marceau,2,AR24085,Pyrus,calleryana,Chanticleer,Arbre adulte,,,2010,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.18180822306573,5.722638660843263"
19347,ESP24086,AR24086,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1208,Caser Bonne Espl A Leray Nord,2,AR24086,Acer,,,Arbre jeune,,,2011,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,Tige,Libre,"45.183795082401744,5.7244844316618"
19357,ESP24088,AR24088,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1024,Caser Bonne Espl A Leray  Sud,2,AR24088,Zelkova,serrata,Green vase,Arbre jeune,,,2011,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.18368883101339,5.725871757926576"
19361,ESP24089,AR24089,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP141,Caser Bonne Vallons Frenay,2,AR24089,Zelkova,serrata,,Arbre jeune,,,2011,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.18275460472843,5.72327195989321"
19375,ESP24092,AR24092,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP1309,R Cdt Rozan Janssen talus,2,AR24092,Ailanthus,altissima,,Arbre adulte,,,1989,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.181216371709425,5.718631911129671"
19380,ESP24093,AR24093,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP49,Ave Randon stab Saulaie Bizan,2,AR24093,Platanus,acerifolia,,Arbre adulte,,racines émergentes,1978,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.19445975407228,5.733569837851937"
19384,ESP24094,AR24094,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP821,Ave Randon Piquet Mortillet,2,AR24094,Magnolia,grandiflora,,Arbre adulte,,,1984,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.19865278649107,5.73835536683905"
19386,ESP24095,AR24095,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP581,Ave Randon Girard Masséna,2,AR24095,Liquidambar,styraciflua,,Arbre adulte,,,1984,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.19658456895709,5.735741984739766"
19391,ESP24096,AR24096,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP355,H de police bd Mal Leclerq,2,AR24096,Tilia,platyphyllos,,Arbre adulte,,,1972,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.192889851425775,5.736526178906859"
19396,ESP24097,AR24097,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP817,Jard Hoche P Fugain buttes,2,AR24097,Fraxinus,ornus,,Arbre adulte,,,1978,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.18417439088915,5.7274092282797255"
19400,ESP24098,AR24098,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP817,Jard Hoche P Fugain buttes,2,AR24098,Pinus,nigra,,Arbre adulte,,Lierre,1978,,Haute,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.18425189828389,5.726909116488609"
19409,ESP24100,AR24100,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1030,Jard Hoche Ouest stabilisé pel,2,AR24100,Populus,nigra,Italica,Arbre adulte,,,1978,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,Libre,Ville de Grenoble,,Libre,"45.18391734505088,5.728071924800171"
19414,ESP24101,AR24101,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1030,Jard Hoche Ouest stabilisé pel,2,AR24101,Populus,nigra,Italica,Arbre vieillissant,,petite altération au tronc côté route - plaies de tailles au houppier - Surveillance de l'évolution de la cavité au tronc,1978,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,Libre,Ville de Grenoble,,Libre,"45.18337986445965,5.728051583042552"
19419,ESP24102,AR24102,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP972,Jard Hoche Sud couronne extér,2,AR24102,Tilia,europaea,,Arbre adulte,,,1978,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.18486163531289,5.727657332769904"
14365,ESP24414,AR24414,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1110,Av Reynoard sép VO a Musset,6,AR24414,Gleditsia,triacanthos,,Arbre adulte,,,1985,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.16323835505162,5.728738954237697"
14369,ESP24415,AR24415,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1108,R Esmonin sép face Carrefour,6,AR24415,Platanus,acerifolia,,Arbre adulte,,,1976,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Plus de 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.15914863936008,5.726900661713864"
14374,ESP24416,AR24416,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1108,R Esmonin sép face Carrefour,6,AR24416,Platanus,acerifolia,,Arbre adulte,,,1976,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Plus de 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.15918623169007,5.728181250487574"
14379,ESP24417,AR24417,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP446,R H Barbusse,6,AR24417,Platanus,acerifolia,,Arbre adulte,,Penché,1980,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.15681869238237,5.7358066431699575"
14381,ESP24418,AR24418,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1398,Prc La Bruyère accés SUD,6,AR24418,Fagus,sylvatica,,Arbre adulte,,,1972,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Pleureur,Ville de Grenoble,,Pleureur,"45.166786539688815,5.733592012021117"
14385,ESP24419,AR24419,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP764,Prc La Bruyère mail central,6,AR24419,Tilia,tomentosa,,Arbre adulte,,,1972,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,Libre,Ville de Grenoble,,Libre,"45.167686924429624,5.734330305602908"
14390,ESP24420,AR24420,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1258,Pas la Fontaine park,6,AR24420,Platanus,acerifolia,,Arbre adulte,,,1975,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.16456715965367,5.740749884010332"
14395,ESP24421,AR24421,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1111,Av Reynoard sép Musset à URSAF,6,AR24421,Gleditsia,triacanthos,,Arbre vieillissant,,,1985,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.16528365310694,5.728654318034769"
14399,ESP24422,AR24422,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP908,R Arlequin park Res LBruyère,6,AR24422,Acer,saccharinum,Wierii,Arbre adulte,,,2000,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Libre,Métropole de Grenoble,Tige,Libre,"45.16782956516419,5.732146919884775"
14404,ESP24423,AR24423,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP540,R H Barbusse parvis Al Congrés,6,AR24423,Pinus,sylvestris,Austriaca,Arbre adulte,,,1986,,Haute,,,,,,,,,Grenoble Alpes Métropole,,,,Métropole de Grenoble,,,"45.156600507611394,5.7347447806600975"
14408,ESP24424,AR24424,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP160,R M Dodero SOGEA,6,AR24424,Acer,platanoides,,Arbre vieillissant,,,1999,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,Tige,Libre,"45.16081508328828,5.7307226571744065"
14418,ESP24426,AR24426,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP432,Prc La Bruyère NORD mail centr,6,AR24426,Tilia,tomentosa,,Arbre adulte,,,1972,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.16782957838943,5.733580563847113"
14422,ESP24427,AR24427,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP432,Prc La Bruyère NORD mail centr,6,AR24427,Tilia,tomentosa,,Arbre adulte,,,1972,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.16748789111884,5.733535990256765"
14427,ESP24429,AR24429,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP703,Cité Léon Jouhaux,5,AR24429,Pinus,nigra,Austriaca,Arbre adulte,,Quelques aiguilles rouges,1984,,Haute,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.1761684087384,5.74311749943259"
14434,ESP24430,AR24430,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP910,Pl Ch Dullin partie centrale,5,AR24430,Pinus,nigra,Austriaca,Arbre adulte,,,1969,,Haute,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17083734067738,5.734532617936904"
14438,ESP24431,AR24431,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP447,Pl J Racine,5,AR24431,Cupressus,sempervirens,,Arbre adulte,,,1991,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Libre,Métropole de Grenoble,,Libre,"45.1673396488361,5.741186964091069"
14443,ESP24432,AR24432,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1114,R R Fernandat,5,AR24432,Platanus,acerifolia,,Arbre adulte,,"Quelques feuilles sèches, arbre brûlé sur plus d'un mètre",1965,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,,Ville de Grenoble,,,"45.17069948211432,5.7436222404404065"
14448,ESP24433,AR24433,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP912,Sq H Mauchant grande pelouse,5,AR24433,Cedrus,atlantica,,Arbre vieillissant,,,1968,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,,Ville de Grenoble,,,"45.16947737660014,5.738395614139423"
16855,ESP24435,AR24435,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP868,R Gén Mangin parc à chiens,4,AR24435,Acer,campestre,,Arbre adulte,,,1978,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.178612150704886,5.718491006842778"
16861,ESP24438,AR24438,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP398,Cite George Sand,4,AR24438,Cedrus,atlantica,,Arbre adulte,,,1970,,Moyenne,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.17226912728708,5.725990043665563"
16865,ESP24440,AR24440,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP655,Sq Foch ang Mangin,4,AR24440,Acer,negundo,,Arbre adulte,,,1969,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,,Ville de Grenoble,Tige,,"45.17996216178936,5.720449251543806"
16867,ESP24441,AR24441,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1356,Prc Mis bord park Est,5,AR24441,Acer,campestre,,Arbre adulte,,,1965,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,,Ville de Grenoble,Tige,,"45.18636064050681,5.7423748771344645"
16868,ESP24442,AR24442,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP869,Prc Mis Est Palais des sports,5,AR24442,Fraxinus,excelsior,Altena,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.186825583527536,5.741886104945777"
16870,ESP24443,AR24443,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP869,Prc Mis Est Palais des sports,5,AR24443,Prunus,padus,,Arbre jeune,,,2006,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.1863873679624,5.74220902136095"
16872,ESP24444,AR24444,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP869,Prc Mis Est Palais des sports,5,AR24444,Malus,floribunda,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.18650600654635,5.74209371389067"
16192,ESP23421,AR23421,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1233,R H Dagalier,3,AR23421,Alnus,cordata,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.15958798039527,5.7070789470165195"
16194,ESP23422,AR23422,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP836,R Hilaire de Chardonnet,3,AR23422,Alnus,cordata,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.15897474353646,5.706275365692773"
16198,ESP23424,AR23424,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP836,R Hilaire de Chardonnet,3,AR23424,Alnus,cordata,,Arbre adulte,,,2001,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Libre,Métropole de Grenoble,Tige,Libre,"45.158901864813544,5.704240505187611"
16200,ESP23425,AR23425,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP836,R Hilaire de Chardonnet,3,AR23425,Alnus,cordata,,Arbre jeune,,,2001,,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Libre,Métropole de Grenoble,Tige,Libre,"45.159696743568574,5.704130164495886"
16202,ESP23426,AR23426,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP836,R Hilaire de Chardonnet,3,AR23426,Alnus,cordata,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.161365031373336,5.704654829570277"
16205,ESP23428,AR23428,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP837,R Vaujany Libération Dagalier,3,AR23428,Acer,campestre,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.1607880472744,5.7091867352062"
16207,ESP23429,AR23429,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP837,R Vaujany Libération Dagalier,3,AR23429,Platanus,acerifolia,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Architecturé,Métropole de Grenoble,,Architecturé,"45.16083331292789,5.708392543905237"
16209,ESP23430,AR23430,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP599,R Vaujany Dagalier au terminus,3,AR23430,Alnus,cordata,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.16143622674789,5.705294193975058"
16211,ESP23431,AR23431,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP599,R Vaujany Dagalier au terminus,3,AR23431,Alnus,cordata,,Arbre adulte,,,2001,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.16162862751494,5.703529715792205"
16213,ESP23432,AR23432,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP599,R Vaujany Dagalier au terminus,3,AR23432,Alnus,cordata,,Arbre adulte,,,2001,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.16166860202463,5.703803154662368"
16215,ESP23433,AR23433,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23433,Ulmus,resista,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.16191718575652,5.7057902741101705"
16217,ESP23434,AR23434,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23434,Ulmus,resista,,Arbre adulte,,Formation d'une jolie voûte,1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.16227268612239,5.705416947553259"
16221,ESP23436,AR23436,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23436,Acer,,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,,Ville de Grenoble,Tige,,"45.162261831104736,5.706179458522688"
16223,ESP23437,AR23437,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23437,Crataegus,oxyacantha,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.1619690074535,5.707269087952623"
16225,ESP23438,AR23438,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23438,Prunus,cerasus,,Arbre jeune,,Essence à confirmer - cannisse en bois autour de poteau,1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.16180786802761,5.707568424511664"
16227,ESP23439,AR23439,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23439,Acer,,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,Tige,,"45.16245086116707,5.707216282910294"
16229,ESP23440,AR23440,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23440,Pinus,sylvestris,,Arbre adulte,,vigne vierge envahissante,1995,,Moyenne,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.162227639744934,5.706917694628277"
16231,ESP23441,AR23441,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23441,Sorbus,,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.16308002505416,5.7060134513705725"
16233,ESP23442,AR23442,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP373,Parc Cellatex espaces ouvert 1,3,AR23442,Populus,alba,,Arbre adulte,,"Espace naturel - un ancien brin de cépée supprimé, cavité ouverte a l'ouest  au collet.",1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.16214009503278,5.705114736702224"
16238,ESP23443,AR23443,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP31691,Parc Cellatex zone boisée,3,AR23443,Betula,alba,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,,,"45.16274789703406,5.705501746510139"
16242,ESP23444,AR23444,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP312,Al Rosa Parks,3,AR23444,Acer,capillipes,,Arbre adulte,,,2010,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.1739249911571,5.707204287158148"
16251,ESP23446,AR23446,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP603,Cité Mistral Thomas aire jeux,3,AR23446,Prunus,serrulata,,Arbre adulte,,,2010,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.17035626202943,5.702917162782908"
16256,ESP23447,AR23447,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP375,Cité Mistral Pl Solidarité,3,AR23447,Juglans,regia,,Arbre adulte,,,2011,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.17027640963291,5.703035860148796"
16265,ESP23449,AR23449,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP840,Cité Mistral la prairie,3,AR23449,Platanus,acerifolia,,Arbre adulte,,,1994,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.17170316921947,5.703552530876742"
